Type                                  RC-5 Temperature  logger
User information                      URC-5 Data Logger
Number                                001
Recording interval                    00:02:00 HH:MM:SS
Startup delay                         0.0 H
Record Item Count                     32000
Maximum Temperature                   25.5 °C
Minimum Temperature                   17.5 °C
Average Temperature                   20.9 °C
Temperature Upper Limit               60.0 °C
Temperature Lower Limit               -30.0 °C
Maximum Humidity                      %RH
Minimum Humidity                      %RH
Average Humidity                      %RH
Humidity Upper Limit                  %RH
Humidity Upper Limit                  %RH
Start Time                            2016-03-12 12:21:30
End Time                              2016-04-25 23:59:30
Time Format                           yyyy-MM-dd HH:mm:ss
Temperature Unit                      °C
No.			Time		 Temperature°C     Humidity%RH 	
26969		2016-04-19 00:17:30		21.3		   
26970		2016-04-19 00:19:30		21.3		   
26971		2016-04-19 00:21:30		21.3		   
26972		2016-04-19 00:23:30		21.3		   
26973		2016-04-19 00:25:30		21.3		   
26974		2016-04-19 00:27:30		21.3		   
26975		2016-04-19 00:29:30		21.3		   
26976		2016-04-19 00:31:30		21.3		   
26977		2016-04-19 00:33:30		21.3		   
26978		2016-04-19 00:35:30		21.3		   
26979		2016-04-19 00:37:30		21.3		   
26980		2016-04-19 00:39:30		21.3		   
26981		2016-04-19 00:41:30		21.3		   
26982		2016-04-19 00:43:30		21.3		   
26983		2016-04-19 00:45:30		21.3		   
26984		2016-04-19 00:47:30		21.3		   
26985		2016-04-19 00:49:30		21.3		   
26986		2016-04-19 00:51:30		21.3		   
26987		2016-04-19 00:53:30		21.3		   
26988		2016-04-19 00:55:30		21.3		   
26989		2016-04-19 00:57:30		21.3		   
26990		2016-04-19 00:59:30		21.3		   
26991		2016-04-19 01:01:30		21.3		   
26992		2016-04-19 01:03:30		21.3		   
26993		2016-04-19 01:05:30		21.3		   
26994		2016-04-19 01:07:30		21.3		   
26995		2016-04-19 01:09:30		21.3		   
26996		2016-04-19 01:11:30		21.3		   
26997		2016-04-19 01:13:30		21.3		   
26998		2016-04-19 01:15:30		21.3		   
26999		2016-04-19 01:17:30		21.3		   
27000		2016-04-19 01:19:30		21.3		   
27001		2016-04-19 01:21:30		21.3		   
27002		2016-04-19 01:23:30		21.3		   
27003		2016-04-19 01:25:30		21.3		   
27004		2016-04-19 01:27:30		21.3		   
27005		2016-04-19 01:29:30		21.3		   
27006		2016-04-19 01:31:30		21.3		   
27007		2016-04-19 01:33:30		21.3		   
27008		2016-04-19 01:35:30		21.3		   
27009		2016-04-19 01:37:30		21.3		   
27010		2016-04-19 01:39:30		21.2		   
27011		2016-04-19 01:41:30		21.2		   
27012		2016-04-19 01:43:30		21.2		   
27013		2016-04-19 01:45:30		21.2		   
27014		2016-04-19 01:47:30		21.2		   
27015		2016-04-19 01:49:30		21.2		   
27016		2016-04-19 01:51:30		21.2		   
27017		2016-04-19 01:53:30		21.2		   
27018		2016-04-19 01:55:30		21.2		   
27019		2016-04-19 01:57:30		21.2		   
27020		2016-04-19 01:59:30		21.2		   
27021		2016-04-19 02:01:30		21.2		   
27022		2016-04-19 02:03:30		21.2		   
27023		2016-04-19 02:05:30		21.2		   
27024		2016-04-19 02:07:30		21.2		   
27025		2016-04-19 02:09:30		21.2		   
27026		2016-04-19 02:11:30		21.2		   
27027		2016-04-19 02:13:30		21.2		   
27028		2016-04-19 02:15:30		21.2		   
27029		2016-04-19 02:17:30		21.3		   
27030		2016-04-19 02:19:30		21.3		   
27031		2016-04-19 02:21:30		21.3		   
27032		2016-04-19 02:23:30		21.3		   
27033		2016-04-19 02:25:30		21.3		   
27034		2016-04-19 02:27:30		21.3		   
27035		2016-04-19 02:29:30		21.3		   
27036		2016-04-19 02:31:30		21.4		   
27037		2016-04-19 02:33:30		21.4		   
27038		2016-04-19 02:35:30		21.4		   
27039		2016-04-19 02:37:30		21.4		   
27040		2016-04-19 02:39:30		21.4		   
27041		2016-04-19 02:41:30		21.4		   
27042		2016-04-19 02:43:30		21.4		   
27043		2016-04-19 02:45:30		21.4		   
27044		2016-04-19 02:47:30		21.4		   
27045		2016-04-19 02:49:30		21.4		   
27046		2016-04-19 02:51:30		21.4		   
27047		2016-04-19 02:53:30		21.4		   
27048		2016-04-19 02:55:30		21.4		   
27049		2016-04-19 02:57:30		21.4		   
27050		2016-04-19 02:59:30		21.4		   
27051		2016-04-19 03:01:30		21.4		   
27052		2016-04-19 03:03:30		21.4		   
27053		2016-04-19 03:05:30		21.4		   
27054		2016-04-19 03:07:30		21.4		   
27055		2016-04-19 03:09:30		21.4		   
27056		2016-04-19 03:11:30		21.4		   
27057		2016-04-19 03:13:30		21.4		   
27058		2016-04-19 03:15:30		21.4		   
27059		2016-04-19 03:17:30		21.4		   
27060		2016-04-19 03:19:30		21.4		   
27061		2016-04-19 03:21:30		21.4		   
27062		2016-04-19 03:23:30		21.4		   
27063		2016-04-19 03:25:30		21.4		   
27064		2016-04-19 03:27:30		21.4		   
27065		2016-04-19 03:29:30		21.4		   
27066		2016-04-19 03:31:30		21.4		   
27067		2016-04-19 03:33:30		21.4		   
27068		2016-04-19 03:35:30		21.4		   
27069		2016-04-19 03:37:30		21.4		   
27070		2016-04-19 03:39:30		21.4		   
27071		2016-04-19 03:41:30		21.4		   
27072		2016-04-19 03:43:30		21.4		   
27073		2016-04-19 03:45:30		21.4		   
27074		2016-04-19 03:47:30		21.4		   
27075		2016-04-19 03:49:30		21.4		   
27076		2016-04-19 03:51:30		21.4		   
27077		2016-04-19 03:53:30		21.4		   
27078		2016-04-19 03:55:30		21.4		   
27079		2016-04-19 03:57:30		21.4		   
27080		2016-04-19 03:59:30		21.4		   
27081		2016-04-19 04:01:30		21.4		   
27082		2016-04-19 04:03:30		21.4		   
27083		2016-04-19 04:05:30		21.4		   
27084		2016-04-19 04:07:30		21.4		   
27085		2016-04-19 04:09:30		21.4		   
27086		2016-04-19 04:11:30		21.4		   
27087		2016-04-19 04:13:30		21.4		   
27088		2016-04-19 04:15:30		21.4		   
27089		2016-04-19 04:17:30		21.4		   
27090		2016-04-19 04:19:30		21.4		   
27091		2016-04-19 04:21:30		21.4		   
27092		2016-04-19 04:23:30		21.4		   
27093		2016-04-19 04:25:30		21.4		   
27094		2016-04-19 04:27:30		21.4		   
27095		2016-04-19 04:29:30		21.4		   
27096		2016-04-19 04:31:30		21.4		   
27097		2016-04-19 04:33:30		21.4		   
27098		2016-04-19 04:35:30		21.4		   
27099		2016-04-19 04:37:30		21.4		   
27100		2016-04-19 04:39:30		21.4		   
27101		2016-04-19 04:41:30		21.4		   
27102		2016-04-19 04:43:30		21.4		   
27103		2016-04-19 04:45:30		21.4		   
27104		2016-04-19 04:47:30		21.4		   
27105		2016-04-19 04:49:30		21.4		   
27106		2016-04-19 04:51:30		21.4		   
27107		2016-04-19 04:53:30		21.4		   
27108		2016-04-19 04:55:30		21.4		   
27109		2016-04-19 04:57:30		21.4		   
27110		2016-04-19 04:59:30		21.4		   
27111		2016-04-19 05:01:30		21.4		   
27112		2016-04-19 05:03:30		21.4		   
27113		2016-04-19 05:05:30		21.4		   
27114		2016-04-19 05:07:30		21.4		   
27115		2016-04-19 05:09:30		21.4		   
27116		2016-04-19 05:11:30		21.4		   
27117		2016-04-19 05:13:30		21.4		   
27118		2016-04-19 05:15:30		21.4		   
27119		2016-04-19 05:17:30		21.4		   
27120		2016-04-19 05:19:30		21.4		   
27121		2016-04-19 05:21:30		21.4		   
27122		2016-04-19 05:23:30		21.4		   
27123		2016-04-19 05:25:30		21.4		   
27124		2016-04-19 05:27:30		21.4		   
27125		2016-04-19 05:29:30		21.4		   
27126		2016-04-19 05:31:30		21.4		   
27127		2016-04-19 05:33:30		21.4		   
27128		2016-04-19 05:35:30		21.4		   
27129		2016-04-19 05:37:30		21.4		   
27130		2016-04-19 05:39:30		21.4		   
27131		2016-04-19 05:41:30		21.4		   
27132		2016-04-19 05:43:30		21.4		   
27133		2016-04-19 05:45:30		21.4		   
27134		2016-04-19 05:47:30		21.4		   
27135		2016-04-19 05:49:30		21.4		   
27136		2016-04-19 05:51:30		21.4		   
27137		2016-04-19 05:53:30		21.4		   
27138		2016-04-19 05:55:30		21.4		   
27139		2016-04-19 05:57:30		21.4		   
27140		2016-04-19 05:59:30		21.4		   
27141		2016-04-19 06:01:30		21.4		   
27142		2016-04-19 06:03:30		21.4		   
27143		2016-04-19 06:05:30		21.4		   
27144		2016-04-19 06:07:30		21.4		   
27145		2016-04-19 06:09:30		21.4		   
27146		2016-04-19 06:11:30		21.4		   
27147		2016-04-19 06:13:30		21.4		   
27148		2016-04-19 06:15:30		21.4		   
27149		2016-04-19 06:17:30		21.4		   
27150		2016-04-19 06:19:30		21.4		   
27151		2016-04-19 06:21:30		21.4		   
27152		2016-04-19 06:23:30		21.4		   
27153		2016-04-19 06:25:30		21.4		   
27154		2016-04-19 06:27:30		21.4		   
27155		2016-04-19 06:29:30		21.4		   
27156		2016-04-19 06:31:30		21.4		   
27157		2016-04-19 06:33:30		21.4		   
27158		2016-04-19 06:35:30		21.4		   
27159		2016-04-19 06:37:30		21.4		   
27160		2016-04-19 06:39:30		21.4		   
27161		2016-04-19 06:41:30		21.3		   
27162		2016-04-19 06:43:30		21.3		   
27163		2016-04-19 06:45:30		21.3		   
27164		2016-04-19 06:47:30		21.3		   
27165		2016-04-19 06:49:30		21.3		   
27166		2016-04-19 06:51:30		21.3		   
27167		2016-04-19 06:53:30		21.3		   
27168		2016-04-19 06:55:30		21.3		   
27169		2016-04-19 06:57:30		21.3		   
27170		2016-04-19 06:59:30		21.3		   
27171		2016-04-19 07:01:30		21.3		   
27172		2016-04-19 07:03:30		21.3		   
27173		2016-04-19 07:05:30		21.3		   
27174		2016-04-19 07:07:30		21.3		   
27175		2016-04-19 07:09:30		21.3		   
27176		2016-04-19 07:11:30		21.2		   
27177		2016-04-19 07:13:30		21.2		   
27178		2016-04-19 07:15:30		21.2		   
27179		2016-04-19 07:17:30		21.2		   
27180		2016-04-19 07:19:30		21.2		   
27181		2016-04-19 07:21:30		21.2		   
27182		2016-04-19 07:23:30		21.2		   
27183		2016-04-19 07:25:30		21.2		   
27184		2016-04-19 07:27:30		21.2		   
27185		2016-04-19 07:29:30		21.2		   
27186		2016-04-19 07:31:30		21.2		   
27187		2016-04-19 07:33:30		21.2		   
27188		2016-04-19 07:35:30		21.2		   
27189		2016-04-19 07:37:30		21.2		   
27190		2016-04-19 07:39:30		21.2		   
27191		2016-04-19 07:41:30		21.2		   
27192		2016-04-19 07:43:30		21.2		   
27193		2016-04-19 07:45:30		21.2		   
27194		2016-04-19 07:47:30		21.2		   
27195		2016-04-19 07:49:30		21.2		   
27196		2016-04-19 07:51:30		21.2		   
27197		2016-04-19 07:53:30		21.2		   
27198		2016-04-19 07:55:30		21.2		   
27199		2016-04-19 07:57:30		21.2		   
27200		2016-04-19 07:59:30		21.2		   
27201		2016-04-19 08:01:30		21.2		   
27202		2016-04-19 08:03:30		21.3		   
27203		2016-04-19 08:05:30		21.3		   
27204		2016-04-19 08:07:30		21.3		   
27205		2016-04-19 08:09:30		21.3		   
27206		2016-04-19 08:11:30		21.3		   
27207		2016-04-19 08:13:30		21.3		   
27208		2016-04-19 08:15:30		21.3		   
27209		2016-04-19 08:17:30		21.3		   
27210		2016-04-19 08:19:30		21.3		   
27211		2016-04-19 08:21:30		21.3		   
27212		2016-04-19 08:23:30		21.3		   
27213		2016-04-19 08:25:30		21.3		   
27214		2016-04-19 08:27:30		21.3		   
27215		2016-04-19 08:29:30		21.3		   
27216		2016-04-19 08:31:30		21.3		   
27217		2016-04-19 08:33:30		21.3		   
27218		2016-04-19 08:35:30		21.3		   
27219		2016-04-19 08:37:30		21.3		   
27220		2016-04-19 08:39:30		21.3		   
27221		2016-04-19 08:41:30		21.3		   
27222		2016-04-19 08:43:30		21.3		   
27223		2016-04-19 08:45:30		21.3		   
27224		2016-04-19 08:47:30		21.3		   
27225		2016-04-19 08:49:30		21.3		   
27226		2016-04-19 08:51:30		21.3		   
27227		2016-04-19 08:53:30		21.3		   
27228		2016-04-19 08:55:30		21.3		   
27229		2016-04-19 08:57:30		21.3		   
27230		2016-04-19 08:59:30		21.3		   
27231		2016-04-19 09:01:30		21.3		   
27232		2016-04-19 09:03:30		21.3		   
27233		2016-04-19 09:05:30		21.3		   
27234		2016-04-19 09:07:30		21.3		   
27235		2016-04-19 09:09:30		21.3		   
27236		2016-04-19 09:11:30		21.3		   
27237		2016-04-19 09:13:30		21.3		   
27238		2016-04-19 09:15:30		21.3		   
27239		2016-04-19 09:17:30		21.4		   
27240		2016-04-19 09:19:30		21.4		   
27241		2016-04-19 09:21:30		21.4		   
27242		2016-04-19 09:23:30		21.4		   
27243		2016-04-19 09:25:30		21.4		   
27244		2016-04-19 09:27:30		21.4		   
27245		2016-04-19 09:29:30		21.5		   
27246		2016-04-19 09:31:30		21.5		   
27247		2016-04-19 09:33:30		21.5		   
27248		2016-04-19 09:35:30		21.5		   
27249		2016-04-19 09:37:30		21.5		   
27250		2016-04-19 09:39:30		21.5		   
27251		2016-04-19 09:41:30		21.5		   
27252		2016-04-19 09:43:30		21.5		   
27253		2016-04-19 09:45:30		21.5		   
27254		2016-04-19 09:47:30		21.5		   
27255		2016-04-19 09:49:30		21.5		   
27256		2016-04-19 09:51:30		21.5		   
27257		2016-04-19 09:53:30		21.5		   
27258		2016-04-19 09:55:30		21.5		   
27259		2016-04-19 09:57:30		21.5		   
27260		2016-04-19 09:59:30		21.5		   
27261		2016-04-19 10:01:30		21.5		   
27262		2016-04-19 10:03:30		21.5		   
27263		2016-04-19 10:05:30		21.5		   
27264		2016-04-19 10:07:30		21.5		   
27265		2016-04-19 10:09:30		21.5		   
27266		2016-04-19 10:11:30		21.5		   
27267		2016-04-19 10:13:30		21.5		   
27268		2016-04-19 10:15:30		21.5		   
27269		2016-04-19 10:17:30		21.5		   
27270		2016-04-19 10:19:30		21.5		   
27271		2016-04-19 10:21:30		21.5		   
27272		2016-04-19 10:23:30		21.5		   
27273		2016-04-19 10:25:30		21.5		   
27274		2016-04-19 10:27:30		21.5		   
27275		2016-04-19 10:29:30		21.5		   
27276		2016-04-19 10:31:30		21.5		   
27277		2016-04-19 10:33:30		21.5		   
27278		2016-04-19 10:35:30		21.5		   
27279		2016-04-19 10:37:30		21.5		   
27280		2016-04-19 10:39:30		21.5		   
27281		2016-04-19 10:41:30		21.6		   
27282		2016-04-19 10:43:30		21.6		   
27283		2016-04-19 10:45:30		21.6		   
27284		2016-04-19 10:47:30		21.6		   
27285		2016-04-19 10:49:30		21.6		   
27286		2016-04-19 10:51:30		21.6		   
27287		2016-04-19 10:53:30		21.6		   
27288		2016-04-19 10:55:30		21.6		   
27289		2016-04-19 10:57:30		21.6		   
27290		2016-04-19 10:59:30		21.6		   
27291		2016-04-19 11:01:30		21.6		   
27292		2016-04-19 11:03:30		21.6		   
27293		2016-04-19 11:05:30		21.6		   
27294		2016-04-19 11:07:30		21.6		   
27295		2016-04-19 11:09:30		21.6		   
27296		2016-04-19 11:11:30		21.6		   
27297		2016-04-19 11:13:30		21.6		   
27298		2016-04-19 11:15:30		21.6		   
27299		2016-04-19 11:17:30		21.6		   
27300		2016-04-19 11:19:30		21.6		   
27301		2016-04-19 11:21:30		21.6		   
27302		2016-04-19 11:23:30		21.6		   
27303		2016-04-19 11:25:30		21.6		   
27304		2016-04-19 11:27:30		21.6		   
27305		2016-04-19 11:29:30		21.6		   
27306		2016-04-19 11:31:30		21.6		   
27307		2016-04-19 11:33:30		21.6		   
27308		2016-04-19 11:35:30		21.6		   
27309		2016-04-19 11:37:30		21.6		   
27310		2016-04-19 11:39:30		21.6		   
27311		2016-04-19 11:41:30		21.6		   
27312		2016-04-19 11:43:30		21.6		   
27313		2016-04-19 11:45:30		21.6		   
27314		2016-04-19 11:47:30		21.6		   
27315		2016-04-19 11:49:30		21.6		   
27316		2016-04-19 11:51:30		21.6		   
27317		2016-04-19 11:53:30		21.6		   
27318		2016-04-19 11:55:30		21.6		   
27319		2016-04-19 11:57:30		21.6		   
27320		2016-04-19 11:59:30		21.6		   
27321		2016-04-19 12:01:30		21.6		   
27322		2016-04-19 12:03:30		21.6		   
27323		2016-04-19 12:05:30		21.6		   
27324		2016-04-19 12:07:30		21.6		   
27325		2016-04-19 12:09:30		21.6		   
27326		2016-04-19 12:11:30		21.6		   
27327		2016-04-19 12:13:30		21.6		   
27328		2016-04-19 12:15:30		21.6		   
27329		2016-04-19 12:17:30		21.6		   
27330		2016-04-19 12:19:30		21.6		   
27331		2016-04-19 12:21:30		21.6		   
27332		2016-04-19 12:23:30		21.6		   
27333		2016-04-19 12:25:30		21.6		   
27334		2016-04-19 12:27:30		21.6		   
27335		2016-04-19 12:29:30		21.6		   
27336		2016-04-19 12:31:30		21.6		   
27337		2016-04-19 12:33:30		21.6		   
27338		2016-04-19 12:35:30		21.6		   
27339		2016-04-19 12:37:30		21.6		   
27340		2016-04-19 12:39:30		21.6		   
27341		2016-04-19 12:41:30		21.6		   
27342		2016-04-19 12:43:30		21.6		   
27343		2016-04-19 12:45:30		21.6		   
27344		2016-04-19 12:47:30		21.6		   
27345		2016-04-19 12:49:30		21.7		   
27346		2016-04-19 12:51:30		21.7		   
27347		2016-04-19 12:53:30		21.7		   
27348		2016-04-19 12:55:30		21.7		   
27349		2016-04-19 12:57:30		21.7		   
27350		2016-04-19 12:59:30		21.7		   
27351		2016-04-19 13:01:30		21.7		   
27352		2016-04-19 13:03:30		21.7		   
27353		2016-04-19 13:05:30		21.7		   
27354		2016-04-19 13:07:30		21.7		   
27355		2016-04-19 13:09:30		21.7		   
27356		2016-04-19 13:11:30		21.7		   
27357		2016-04-19 13:13:30		21.7		   
27358		2016-04-19 13:15:30		21.7		   
27359		2016-04-19 13:17:30		21.7		   
27360		2016-04-19 13:19:30		21.7		   
27361		2016-04-19 13:21:30		21.7		   
27362		2016-04-19 13:23:30		21.7		   
27363		2016-04-19 13:25:30		21.7		   
27364		2016-04-19 13:27:30		21.7		   
27365		2016-04-19 13:29:30		21.7		   
27366		2016-04-19 13:31:30		21.7		   
27367		2016-04-19 13:33:30		21.7		   
27368		2016-04-19 13:35:30		21.7		   
27369		2016-04-19 13:37:30		21.7		   
27370		2016-04-19 13:39:30		21.7		   
27371		2016-04-19 13:41:30		21.7		   
27372		2016-04-19 13:43:30		21.7		   
27373		2016-04-19 13:45:30		21.7		   
27374		2016-04-19 13:47:30		21.7		   
27375		2016-04-19 13:49:30		21.7		   
27376		2016-04-19 13:51:30		21.7		   
27377		2016-04-19 13:53:30		21.7		   
27378		2016-04-19 13:55:30		21.7		   
27379		2016-04-19 13:57:30		21.7		   
27380		2016-04-19 13:59:30		21.7		   
27381		2016-04-19 14:01:30		21.7		   
27382		2016-04-19 14:03:30		21.7		   
27383		2016-04-19 14:05:30		21.7		   
27384		2016-04-19 14:07:30		21.7		   
27385		2016-04-19 14:09:30		21.8		   
27386		2016-04-19 14:11:30		21.8		   
27387		2016-04-19 14:13:30		21.8		   
27388		2016-04-19 14:15:30		21.8		   
27389		2016-04-19 14:17:30		21.8		   
27390		2016-04-19 14:19:30		21.8		   
27391		2016-04-19 14:21:30		21.8		   
27392		2016-04-19 14:23:30		21.8		   
27393		2016-04-19 14:25:30		21.8		   
27394		2016-04-19 14:27:30		21.8		   
27395		2016-04-19 14:29:30		21.8		   
27396		2016-04-19 14:31:30		21.8		   
27397		2016-04-19 14:33:30		21.8		   
27398		2016-04-19 14:35:30		21.8		   
27399		2016-04-19 14:37:30		21.8		   
27400		2016-04-19 14:39:30		21.8		   
27401		2016-04-19 14:41:30		21.8		   
27402		2016-04-19 14:43:30		21.8		   
27403		2016-04-19 14:45:30		21.8		   
27404		2016-04-19 14:47:30		21.8		   
27405		2016-04-19 14:49:30		21.8		   
27406		2016-04-19 14:51:30		21.9		   
27407		2016-04-19 14:53:30		21.9		   
27408		2016-04-19 14:55:30		21.9		   
27409		2016-04-19 14:57:30		21.9		   
27410		2016-04-19 14:59:30		21.9		   
27411		2016-04-19 15:01:30		21.9		   
27412		2016-04-19 15:03:30		21.9		   
27413		2016-04-19 15:05:30		21.9		   
27414		2016-04-19 15:07:30		21.9		   
27415		2016-04-19 15:09:30		21.9		   
27416		2016-04-19 15:11:30		21.9		   
27417		2016-04-19 15:13:30		21.9		   
27418		2016-04-19 15:15:30		21.9		   
27419		2016-04-19 15:17:30		21.9		   
27420		2016-04-19 15:19:30		21.9		   
27421		2016-04-19 15:21:30		21.9		   
27422		2016-04-19 15:23:30		22.0		   
27423		2016-04-19 15:25:30		22.0		   
27424		2016-04-19 15:27:30		22.0		   
27425		2016-04-19 15:29:30		22.0		   
27426		2016-04-19 15:31:30		22.0		   
27427		2016-04-19 15:33:30		22.0		   
27428		2016-04-19 15:35:30		22.0		   
27429		2016-04-19 15:37:30		22.0		   
27430		2016-04-19 15:39:30		22.0		   
27431		2016-04-19 15:41:30		22.0		   
27432		2016-04-19 15:43:30		22.0		   
27433		2016-04-19 15:45:30		22.0		   
27434		2016-04-19 15:47:30		22.0		   
27435		2016-04-19 15:49:30		22.0		   
27436		2016-04-19 15:51:30		22.0		   
27437		2016-04-19 15:53:30		22.0		   
27438		2016-04-19 15:55:30		22.0		   
27439		2016-04-19 15:57:30		22.0		   
27440		2016-04-19 15:59:30		22.0		   
27441		2016-04-19 16:01:30		22.0		   
27442		2016-04-19 16:03:30		22.0		   
27443		2016-04-19 16:05:30		22.0		   
27444		2016-04-19 16:07:30		22.0		   
27445		2016-04-19 16:09:30		22.0		   
27446		2016-04-19 16:11:30		22.0		   
27447		2016-04-19 16:13:30		22.0		   
27448		2016-04-19 16:15:30		22.0		   
27449		2016-04-19 16:17:30		22.0		   
27450		2016-04-19 16:19:30		22.0		   
27451		2016-04-19 16:21:30		22.0		   
27452		2016-04-19 16:23:30		22.0		   
27453		2016-04-19 16:25:30		22.0		   
27454		2016-04-19 16:27:30		22.0		   
27455		2016-04-19 16:29:30		21.9		   
27456		2016-04-19 16:31:30		21.9		   
27457		2016-04-19 16:33:30		21.9		   
27458		2016-04-19 16:35:30		21.9		   
27459		2016-04-19 16:37:30		21.9		   
27460		2016-04-19 16:39:30		21.9		   
27461		2016-04-19 16:41:30		21.9		   
27462		2016-04-19 16:43:30		21.9		   
27463		2016-04-19 16:45:30		21.9		   
27464		2016-04-19 16:47:30		21.9		   
27465		2016-04-19 16:49:30		21.9		   
27466		2016-04-19 16:51:30		21.9		   
27467		2016-04-19 16:53:30		21.9		   
27468		2016-04-19 16:55:30		21.9		   
27469		2016-04-19 16:57:30		21.9		   
27470		2016-04-19 16:59:30		21.9		   
27471		2016-04-19 17:01:30		21.9		   
27472		2016-04-19 17:03:30		21.9		   
27473		2016-04-19 17:05:30		21.9		   
27474		2016-04-19 17:07:30		22.0		   
27475		2016-04-19 17:09:30		22.0		   
27476		2016-04-19 17:11:30		22.0		   
27477		2016-04-19 17:13:30		22.0		   
27478		2016-04-19 17:15:30		22.0		   
27479		2016-04-19 17:17:30		22.0		   
27480		2016-04-19 17:19:30		22.0		   
27481		2016-04-19 17:21:30		22.0		   
27482		2016-04-19 17:23:30		22.0		   
27483		2016-04-19 17:25:30		22.0		   
27484		2016-04-19 17:27:30		22.0		   
27485		2016-04-19 17:29:30		22.0		   
27486		2016-04-19 17:31:30		22.0		   
27487		2016-04-19 17:33:30		22.0		   
27488		2016-04-19 17:35:30		22.0		   
27489		2016-04-19 17:37:30		22.0		   
27490		2016-04-19 17:39:30		22.0		   
27491		2016-04-19 17:41:30		22.0		   
27492		2016-04-19 17:43:30		22.0		   
27493		2016-04-19 17:45:30		22.0		   
27494		2016-04-19 17:47:30		22.0		   
27495		2016-04-19 17:49:30		21.9		   
27496		2016-04-19 17:51:30		21.9		   
27497		2016-04-19 17:53:30		21.9		   
27498		2016-04-19 17:55:30		21.9		   
27499		2016-04-19 17:57:30		21.9		   
27500		2016-04-19 17:59:30		21.9		   
27501		2016-04-19 18:01:30		21.9		   
27502		2016-04-19 18:03:30		21.9		   
27503		2016-04-19 18:05:30		21.9		   
27504		2016-04-19 18:07:30		21.9		   
27505		2016-04-19 18:09:30		21.9		   
27506		2016-04-19 18:11:30		21.9		   
27507		2016-04-19 18:13:30		21.9		   
27508		2016-04-19 18:15:30		21.9		   
27509		2016-04-19 18:17:30		21.9		   
27510		2016-04-19 18:19:30		21.9		   
27511		2016-04-19 18:21:30		21.9		   
27512		2016-04-19 18:23:30		21.9		   
27513		2016-04-19 18:25:30		21.9		   
27514		2016-04-19 18:27:30		21.9		   
27515		2016-04-19 18:29:30		21.9		   
27516		2016-04-19 18:31:30		21.9		   
27517		2016-04-19 18:33:30		21.9		   
27518		2016-04-19 18:35:30		21.9		   
27519		2016-04-19 18:37:30		21.9		   
27520		2016-04-19 18:39:30		21.9		   
27521		2016-04-19 18:41:30		21.9		   
27522		2016-04-19 18:43:30		21.9		   
27523		2016-04-19 18:45:30		21.9		   
27524		2016-04-19 18:47:30		21.8		   
27525		2016-04-19 18:49:30		21.8		   
27526		2016-04-19 18:51:30		21.8		   
27527		2016-04-19 18:53:30		21.8		   
27528		2016-04-19 18:55:30		21.8		   
27529		2016-04-19 18:57:30		21.8		   
27530		2016-04-19 18:59:30		21.8		   
27531		2016-04-19 19:01:30		21.8		   
27532		2016-04-19 19:03:30		21.8		   
27533		2016-04-19 19:05:30		21.7		   
27534		2016-04-19 19:07:30		21.7		   
27535		2016-04-19 19:09:30		21.7		   
27536		2016-04-19 19:11:30		21.7		   
27537		2016-04-19 19:13:30		21.7		   
27538		2016-04-19 19:15:30		21.7		   
27539		2016-04-19 19:17:30		21.7		   
27540		2016-04-19 19:19:30		21.7		   
27541		2016-04-19 19:21:30		21.7		   
27542		2016-04-19 19:23:30		21.7		   
27543		2016-04-19 19:25:30		21.8		   
27544		2016-04-19 19:27:30		21.8		   
27545		2016-04-19 19:29:30		21.8		   
27546		2016-04-19 19:31:30		21.8		   
27547		2016-04-19 19:33:30		21.8		   
27548		2016-04-19 19:35:30		21.8		   
27549		2016-04-19 19:37:30		21.9		   
27550		2016-04-19 19:39:30		21.9		   
27551		2016-04-19 19:41:30		21.9		   
27552		2016-04-19 19:43:30		21.9		   
27553		2016-04-19 19:45:30		21.9		   
27554		2016-04-19 19:47:30		21.9		   
27555		2016-04-19 19:49:30		21.9		   
27556		2016-04-19 19:51:30		21.9		   
27557		2016-04-19 19:53:30		21.9		   
27558		2016-04-19 19:55:30		21.9		   
27559		2016-04-19 19:57:30		21.9		   
27560		2016-04-19 19:59:30		21.9		   
27561		2016-04-19 20:01:30		22.0		   
27562		2016-04-19 20:03:30		22.0		   
27563		2016-04-19 20:05:30		22.0		   
27564		2016-04-19 20:07:30		22.0		   
27565		2016-04-19 20:09:30		22.0		   
27566		2016-04-19 20:11:30		22.0		   
27567		2016-04-19 20:13:30		22.0		   
27568		2016-04-19 20:15:30		22.0		   
27569		2016-04-19 20:17:30		22.0		   
27570		2016-04-19 20:19:30		22.0		   
27571		2016-04-19 20:21:30		22.0		   
27572		2016-04-19 20:23:30		22.0		   
27573		2016-04-19 20:25:30		22.0		   
27574		2016-04-19 20:27:30		22.0		   
27575		2016-04-19 20:29:30		22.0		   
27576		2016-04-19 20:31:30		22.0		   
27577		2016-04-19 20:33:30		22.0		   
27578		2016-04-19 20:35:30		22.0		   
27579		2016-04-19 20:37:30		22.0		   
27580		2016-04-19 20:39:30		22.0		   
27581		2016-04-19 20:41:30		22.0		   
27582		2016-04-19 20:43:30		22.0		   
27583		2016-04-19 20:45:30		22.0		   
27584		2016-04-19 20:47:30		22.0		   
27585		2016-04-19 20:49:30		22.0		   
27586		2016-04-19 20:51:30		22.0		   
27587		2016-04-19 20:53:30		22.0		   
27588		2016-04-19 20:55:30		22.0		   
